R,R_12,modulation_depth,nuclear_zq_frequency,pair_contribution,intensity
5.101010101010101,24.727272727272727,1.1205832756678481e-8,-235810.16715120536,-3.2707756403491555e-8,0.9999999672922436
5.101010101010101,25.02020202020202,1.146276729295781e-8,-225058.8404999632,-3.0404302810569683e-8,0.9999999695956971
5.101010101010101,25.31313131313131,1.1723774168095214e-8,-214902.7201411579,-2.8040877264428906e-8,0.9999999719591227
5.101010101010101,25.606060606060606,1.198881924470861e-8,-205303.6816032291,-2.5687350868626288e-8,0.9999999743126491
5.101010101010101,25.8989898989899,1.2257870399761926e-8,-196226.32005763112,-2.3396178530813678e-8,0.9999999766038214
5.101010101010101,26.19191919191919,1.2530897371446276e-8,-187637.7418087327,-2.120483402069988e-8,0.999999978795166
5.101010101010101,26.484848484848484,1.2807871620478016e-8,-179507.3722566205,-1.913837270949827e-8,0.9999999808616273
5.101010101010101,26.77777777777778,1.3088766204206363e-8,-171806.7790822095,-1.721188329495003e-8,0.9999999827881167
5.101010101010101,27.07070707070707,1.337355566212826e-8,-164509.5094792067,-1.5432695572979466e-8,0.9999999845673044
5.101010101010101,27.363636363636363,1.3662215911581645e-8,-157590.94033311264,-1.3802284389777257e-8,0.9999999861977156
5.101010101010101,27.656565656565657,1.3954724152540856e-8,-151028.14032206775,-1.2317857294381424e-8,0.9999999876821427
5.101010101010101,27.949494949494948,1.4251058780566836e-8,-144799.74298690973,-1.0973641837231721e-8,0.9999999890263581
5.101010101010101,28.242424242424242,1.455119930707926e-8,-138885.82988755207,-9.76190362006219e-9,0.9999999902380964
5.101010101010101,28.535353535353536,1.4855126286213952e-8,-133267.82302923864,-8.673732556589e-9,0.9999999913262675
5.101010101010101,28.828282828282827,1.5162821247615548e-8,-127928.38580505904,-7.699635649314472e-9,0.9999999923003644
5.101010101010101,29.12121212121212,1.5474266634588408e-8,-122851.33176019233,-6.829972249719428e-9,0.9999999931700277
5.101010101010101,29.414141414141415,1.5789445747094097e-8,-118021.54053862019,-6.0552638132458045e-9,0.9999999939447362
5.101010101010101,29.707070707070706,1.610834268913991e-8,-113424.88042456136,-5.366405592438234e-9,0.9999999946335945
5.101010101010101,30.0,1.6430942320152942e-8,-109048.13693872374,-4.754803140350533e-9,0.9999999952451969
5.393939393939394,1.0,0.1959374403087954,-729730.292867778,-0.04358344782452045,0.9564165521754795
5.393939393939394,1.292929292929293,0.042506903445698095,-827899.736516508,-0.0847881153223856,0.9152118846776144
5.393939393939394,1.5858585858585859,0.008879610159495644,-999697.3624174541,-0.030086147187259032,0.969913852812741
5.393939393939394,1.878787878787879,0.002305553416963011,-1.1838318641323994e6,-0.00014819270241856142,0.9998518072975814
5.393939393939394,2.1717171717171717,0.0007212349723608904,-1.3715393902223331e6,-0.0002515908885704832,0.9997484091114295
5.393939393939394,2.4646464646464645,0.00026071063070361416,-1.5610375622112968e6,-0.001037886687793581,0.9989621133122064
5.393939393939394,2.757575757575758,0.00010556373232720138,-1.7516631800416787e6,-6.167597179100069e-5,0.999938324028209
5.393939393939394,3.0505050505050506,4.682582651058702e-5,-1.9428761347675319e6,-1.2456755007184375e-6,0.9999987543244993
5.393939393939394,3.3434343434343434,2.2390151276787084e-5,-2.134034714497827e6,-7.21897452790487e-5,0.999927810254721
5.393939393939394,3.6363636363636362,1.1403090642568484e-5,-2.3243288375940914e6,-1.9667289711422485e-5,0.9999803327102886
5.393939393939394,3.9292929292929295,6.129667229653611e-6,-2.5127556212169304e6,-1.1075811303589251e-15,0.9999999999999989
5.393939393939394,4.222222222222222,3.453492504118868e-6,-2.6981120598578197e6,-5.605562510565144e-6,0.9999943944374894
5.393939393939394,4.515151515151516,2.028189382635644e-6,-2.8789994039294585e6,-7.092128035527847e-6,0.9999929078719645
5.393939393939394,4.808080808080808,1.236241217130956e-6,-3.0538387464248757e6,-1.6106718433712168e-7,0.9999998389328156
5.393939393939394,5.101010101010101,7.793544258286729e-7,-3.2208984367921357e6,-6.936321106357667e-8,0.9999999306367889
5.393939393939394,5.393939393939394,5.067395410944432e-7,-3.3783338070420343e6,-1.4904241932755264e-6,0.9999985095758067
5.393939393939394,5.686868686868687,3.390443045623149e-7,-3.524238996186883e6,-1.0676007051377905e-6,0.9999989323992948
5.393939393939394,5.97979797979798,2.329841522259384e-7,-3.6567096341564297e6,-7.707430602718807e-8,0.999999922925694
5.393939393939394,6.2727272727272725,1.6417386228982423e-7,-3.773913949046591e6,-1.053339357846699e-13,0.9999999999998946
5.393939393939394,6.565656565656566,1.1846783101894319e-7,-3.874168654478167e6,-2.9145199544309524e-8,0.9999999708548004
5.393939393939394,6.858585858585859,8.743858964811054e-8,-3.9560149431586987e6,-1.4464683892551214e-7,0.999999855353161
5.393939393939394,7.151515151515151,6.594102726780991e-8,-4.01828925038309e6,-2.1159616923502611e-7,0.9999997884038307
5.393939393939394,7.444444444444445,5.076231732954957e-8,-4.0601833207488265e6,-1.9732474458121844e-7,0.9999998026752555
5.393939393939394,7.737373737373737,3.985386314420719e-8,-4.081288609400589e6,-1.5935377961840537e-7,0.9999998406462204
5.393939393939394,8.030303030303031,3.188375770553472e-8,-4.0816211742548794e6,-1.2749678178877145e-7,0.9999998725032182
5.393939393939394,8.323232323232324,2.5970169050847455e-8,-4.0616248560524057e6,-1.0129120694142015e-7,0.999999898708793
5.393939393939394,8.616161616161616,2.1519214507379083e-8,-4.0221524892539247e6,-7.083874854032419e-8,0.9999999291612515
5.393939393939394,8.909090909090908,1.812447076359607e-8,-3.964426868848576e6,-3.380349356596771e-8,0.9999999661965064
5.393939393939394,9.202020202020202,1.5503564705874702e-8,-3.889984938955145e6,-6.317158293143112e-9,0.9999999936828418
5.393939393939394,9.494949494949495,1.3457486332876448e-8,-3.80060993938252e6,-2.9414415964591224e-11,0.9999999999705855
5.393939393939394,9.787878787878787,1.1844066931333097e-8,-3.698256907008877e6,-7.162843554658247e-10,0.9999999992837156
5.393939393939394,10.080808080808081,1.0560432055106564e-8,-3.5849769504352114e6,-1.7166171188873823e-8,0.9999999828338288
5.393939393939394,10.373737373737374,9.531228038024035e-9,-3.4628451723990585e6,-3.802910132271096e-8,0.9999999619708987
5.393939393939394,10.666666666666666,8.700616476977519e-9,-3.3338961538871606e6,-1.573963032958278e-8,0.9999999842603696
5.393939393939394,10.95959595959596,8.026761526436715e-9,-3.2000697224926953e6,-2.216155238109007e-10,0.9999999997783845
5.393939393939394,11.252525252525253,7.477987840916645e-9,-3.0631684890433354e6,-6.379347092556027e-10,0.9999999993620653
5.393939393939394,11.545454545454545,7.030072007223551e-9,-2.924827502574004e6,-1.7153248780127834e-8,0.9999999828467512
5.393939393939394,11.83838383838384,6.66431207385412e-9,-2.7864954471831215e6,-2.450001127788904e-8,0.9999999754999888
5.393939393939394,12.131313131313131,6.366137212350334e-9,-2.6494261356708026e6,-3.995750457499744e-9,0.9999999960042495
5.393939393939394,12.424242424242424,6.124096343837299e-9,-2.5146786488980227e6,-5.957813565232592e-17,0.9999999999999999
5.393939393939394,12.717171717171718,5.92911538087938e-9,-2.383124298086715e6,-3.193868832127238e-9,0.9999999968061312
5.393939393939394,13.01010101010101,5.773946736902901e-9,-2.2554586021467983e6,-1.966369770692458e-8,0.9999999803363023
5.393939393939394,13.303030303030303,5.6527577503570905e-9,-2.132216619158889e6,-1.799992484785106e-8,0.9999999820000751
5.393939393939394,13.595959595959595,5.560820381248581e-9,-2.01379019845566e6,-2.893071079322308e-9,0.9999999971069289
5.393939393939394,13.88888888888889,5.494275376798894e-9,-1.9004459835695112e6,-7.877035794482874e-13,0.9999999999992123
5.393939393939394,14.181818181818182,5.449951651736204e-9,-1.7923432634887863e6,-8.679111875917898e-10,0.9999999991320888
5.393939393939394,14.474747474747474,5.425226933609833e-9,-1.6895510177389327e6,-1.0241203460711794e-8,0.9999999897587966
5.393939393939394,14.767676767676768,5.417919483992984e-9,-1.5920637167061584e6,-2.1186165565381494e-8,0.9999999788138344
5.393939393939394,15.06060606060606,5.426203394493497e-9,-1.4998156166491304e6,-1.6779332843183068e-8,0.9999999832206672
5.393939393939394,15.353535353535353,5.448541893480155e-9,-1.4126934285509437e6,-5.337608215343918e-9,0.9999999946623918
5.393939393939394,15.646464646464647,5.483634506077248e-9,-1.3305473442483891e6,-3.7334112479750874e-10,0.9999999996266589
5.393939393939394,15.93939393939394,5.530374939154563e-9,-1.2532004768577118e6,-1.9280453581402627e-15,0.9999999999999981
5.393939393939394,16.232323232323232,5.587817321493536e-9,-1.1804568208168638e6,-4.2691351552494176e-10,0.9999999995730865
5.393939393939394,16.525252525252526,5.655148992156906e-9,-1.1121078652627917e6,-4.327990273011181e-9,0.9999999956720097
5.393939393939394,16.818181818181817,5.731668450596369e-9,-1.0479380078522479e6,-1.2785992320070274e-8,0.9999999872140077
5.393939393939394,17.11111111111111,5.816767398239612e-9,-987728.9187074576,-2.098420882143023e-8,0.9999999790157912
5.393939393939394,17.404040404040405,5.909916040570161e-9,-931262.9993463813,-2.3491393135921598e-8,0.9999999765086068
5.393939393939394,17.696969696969695,6.010651000867362e-9,-878326.0719256882,-1.950024021573452e-8,0.9999999804997598
5.393939393939394,17.98989898989899,6.118565336257015e-9,-828709.4219101252,-1.2332228135510825e-8,0.9999999876677719
5.393939393939394,18.282828282828284,6.233300254135119e-9,-782211.3038583628,-5.842402895032287e-9,0.9999999941575971
5.393939393939394,18.575757575757574,6.354538210194366e-9,-738638.0064096354,-1.91703247893264e-9,0.9999999980829675
5.393939393939394,18.86868686868687,6.481997134016449e-9,-697804.5594467002,-3.4845655901863787e-10,0.9999999996515434
5.393939393939394,19.161616161616163,6.615425578835983e-9,-659535.1542161503,-1.545191326794576e-11,0.9999999999845481
5.393939393939394,19.454545454545453,6.7545986318951325e-9,-623663.336133301,-7.927459842004529e-15,0.9999999999999921
5.393939393939394,19.747474747474747,6.8993144532567205e-9,-590032.0201779832,-3.616644952330409e-11,0.9999999999638336
5.393939393939394,20.04040404040404,7.0493913358980634e-9,-558493.3702011922,-3.861041475409227e-10,0.9999999996138959
5.393939393939394,20.333333333333332,7.204665199798169e-9,-528908.5760542309,-1.4898552269639127e-9,0.9999999985101448
5.393939393939394,20.626262626262626,7.3649874486510564e-9,-501147.5561315345,-3.664244790581399e-9,0.9999999963357552
5.393939393939394,20.91919191919192,7.530223130634052e-9,-475088.6075779882,-6.96173736975035e-9,0.9999999930382626
5.393939393939394,21.21212121212121,7.700249354986245e-9,-450618.02193795,-1.1176324215859843e-8,0.9999999888236758
5.393939393939394,21.505050505050505,7.874953924516336e-9,-427629.6803047846,-1.593279186603586e-8,0.9999999840672081
5.393939393939394,21.7979797979798,8.054234150961222e-9,-406024.63896124874,-2.0796819577037115e-8,0.9999999792031804
5.393939393939394,22.09090909090909,8.237995825666348e-9,-385710.7139863769,-2.5366173467630855e-8,0.9999999746338265
5.393939393939394,22.383838383838384,8.426152322604134e-9,-366602.0712575194,-2.932724342115367e-8,0.9999999706727566
5.393939393939394,22.67676767676768,8.618623814481368e-9,-348618.8266211656,-3.2477599465843077e-8,0.9999999675224005
5.393939393939394,22.96969696969697,8.815336585765082e-9,-331686.6596775429,-3.472316972584468e-8,0.9999999652768303
5.393939393939394,23.262626262626263,9.016222429002409e-9,-315736.4435653485,-3.606040439385688e-8,0.9999999639395956
5.393939393939394,23.555555555555557,9.221218112922213e-9,-300703.8922965035,-3.655223436653043e-8,0.9999999634477656
5.393939393939394,23.848484848484848,9.430264912563842e-9,-286529.2265360952,-3.6303913944106464e-8,0.999999963696086
5.393939393939394,24.141414141414142,9.643308193144226e-9,-273156.8582159267,-3.544219967267514e-8,0.9999999645578004
5.393939393939394,24.434343434343436,9.860297040602631e-9,-260535.0939830863,-3.4099292595277656e-8,0.9999999659007074
5.393939393939394,24.727272727272727,1.0081183932791833e-8,-248615.85719438162,-3.2401655256203274e-8,0.9999999675983448
5.393939393939394,25.02020202020202,1.030592444615068e-8,-237354.42795414286,-3.0463097616403624e-8,0.9999999695369024
5.393939393939394,25.31313131313131,1.0534476993425057e-8,-226709.2005409268,-2.8381234454727788e-8,0.9999999716187655
5.393939393939394,25.606060606060606,1.0766802588621202e-8,-216641.45746523733,-2.6236388048891634e-8,0.9999999737636119
5.393939393939394,25.8989898989899,1.1002864635900955e-8,-207115.15933495748,-2.4092119199742168e-8,0.9999999759078808
5.393939393939394,26.19191919191919,1.124262873957302e-8,-198096.74966930057,-2.1996733530828563e-8,0.9999999780032665
5.393939393939394,26.484848484848484,1.1486062532714582e-8,-189554.9737888521,-1.998527912890038e-8,0.9999999800147209
5.393939393939394,26.77777777777778,1.1733135522281435e-8,-181460.71091319513,-1.8081700967468135e-8,0.9999999819182991
5.393939393939394,27.07070707070707,1.1983818948842492e-8,-173786.8186142741,-1.630093763194122e-8,0.9999999836990624
5.393939393939394,27.363636363636363,1.2238085659312441e-8,-166507.98879956573,-1.4650835907468776e-8,0.9999999853491641
5.393939393939394,27.656565656565657,1.2495909991260907e-8,-159600.6144315226,-1.3133822383979613e-8,0.9999999868661776
5.393939393939394,27.949494949494948,1.2757267667552956e-8,-153042.66622645233,-1.1748313535611832e-8,0.9999999882516865
5.393939393939394,28.242424242424242,1.3022135700227418e-8,-146813.57861532862,-1.048987196690055e-8,0.999999989510128
5.393939393939394,28.535353535353536,1.329049230265203e-8,-140894.14428966402,-9.352131258445029e-9,0.9999999906478687
5.393939393939394,28.828282828282827,1.3562316809107767e-8,-135266.41669654593,-8.32751876606209e-9,0.9999999916724812
5.393939393939394,29.12121212121212,1.3837589601054087e-8,-129913.61988748341,-7.407807611774428e-9,0.9999999925921924
5.393939393939394,29.414141414141415,1.4116292039413387e-8,-124820.06516529179,-6.584527958422496e-9,0.9999999934154721
5.393939393939394,29.707070707070706,1.4398406402287646e-8,-119971.07401146456,-5.849264866459102e-9,0.9999999941507351
5.393939393939394,30.0,1.4683915827586663e-8,-115352.90681307709,-5.1938665048685325e-9,0.9999999948061334
5.686868686868687,1.0,0.22986117224956168,-630692.9378512,-1.8263565693944445e-8,0.9999999817364343
5.686868686868687,1.292929292929293,0.062013526724218386,-677516.8538311329,-0.0008723126757179924,0.999127687324282
5.686868686868687,1.5858585858585859,0.013448815453348039,-810394.9966314294,-0.02092555112058384,0.9790744488794162
5.686868686868687,1.878787878787879,0.003518077603388927,-957765.72900852,-0.013908659383676606,0.9860913406163234
5.686868686868687,2.1717171717171717,0.0011028451680433697,-1.1089355550536325e6,-0.0009059668567889109,0.9990940331432111
5.686868686868687,2.4646464646464645,0.000398973627665982,-1.2618001523363916e6,-7.084844544312899e-10,0.9999999992915155
5.686868686868687,2.757575757575758,0.0001615989458910589,-1.4157172866341698e6,-0.0001681290566856699,0.9998318709433144
5.686868686868687,3.0505050505050506,7.168112079932014e-5,-1.5702906604920032e6,-0.00028672081746708677,0.9997132791825329
5.686868686868687,3.3434343434343434,3.4263010905674456e-5,-1.7251015014137155e6,-3.6190360324431903e-5,0.9999638096396756
5.686868686868687,3.6363636363636362,1.7436894317722397e-5,-1.8796326520479633e6,-3.4979240145180724e-11,0.9999999999650208
5.686868686868687,3.9292929292929295,9.361772661966573e-6,-2.0332414513223497e6,-7.789596349720353e-6,0.9999922104036503
5.686868686868687,4.222222222222222,5.265208279862821e-6,-2.185149075335568e6,-2.085627737274735e-5,0.9999791437226273
5.686868686868687,4.515151515151516,3.0847951352133163e-6,-2.334438485106034e6,-4.560209336598616e-6,0.9999954397906634
5.686868686868687,4.808080808080808,1.8744376402052756e-6,-2.4800593483125814e6,-5.5994259503591315e-9,0.9999999944005741
5.686868686868687,5.101010101010101,1.177085147574733e-6,-2.62083999335743e6,-3.2424533180215837e-7,0.9999996757546682
5.686868686868687,5.393939393939394,7.617050363268931e-7,-2.755506800426378e6,-2.3388296536793787e-6,0.9999976611703463
5.686868686868687,5.686868686868687,5.067395410944439e-7,-2.882711268345866e6,-1.7363205687439178e-6,0.9999982636794312
5.686868686868687,5.97979797979798,3.4590481329869795e-7,-3.001064567340981e6,-2.4131169559619784e-7,0.9999997586883044
5.686868686868687,6.2727272727272725,2.418781137598387e-7,-3.109178798430077e6,-6.559152746186445e-10,0.9999999993440847
5.686868686868687,6.565656565656566,1.7302467643313132e-7,-3.2057135053155455e6,-6.826257057051328e-9,0.999999993173743
5.686868686868687,6.858585858585859,1.264674947039963e-7,-3.289425306426815e6,-1.0419026700883831e-7,0.999999895809733
5.686868686868687,7.151515151515151,9.435430686770693e-8,-3.3592179272710937e6,-2.3231844102838269e-7,0.999999767681559
5.686868686868687,7.444444444444445,7.178892793522309e-8,-3.4141895139193158e6,-2.6322890529163213e-7,0.9999997367710947
5.686868686868687,7.737373737373737,5.565476515816534e-8,-3.453673982768822e6,-2.225710035178901e-7,0.9999997774289965
5.686868686868687,8.030303030303031,4.392959661671853e-8,-3.4772733653693674e6,-1.71688050771432e-7,0.9999998283119492
5.686868686868687,8.323232323232324,3.527760305699069e-8,-3.4848786507893926e6,-1.3522952603535405e-7,0.999999864770474
5.686868686868687,8.616161616161616,2.8801470946924034e-8,-3.476677469598946e6,-1.127064696840846e-7,0.9999998872935303
5.686868686868687,8.909090909090908,2.3888878732700867e-8,-3.4531480107600875e6,-9.552312457270681e-8,0.9999999044768755
5.686868686868687,9.202020202020202,2.0115734445238165e-8,-3.415039686930425e6,-7.402061501445101e-8,0.999999925979385
5.686868686868687,9.494949494949495,1.7184165731714457e-8,-3.3633421223559505e6,-4.4132059351842124e-8,0.9999999558679407
5.686868686868687,9.787878787878787,1.4882157541280494e-8,-3.299244899932313e6,-1.5053079105149358e-8,0.9999999849469209
5.686868686868687,10.080808080808081,1.3056892200609483e-8,-3.2240910741342837e6,-1.3490141540868311e-9,0.9999999986509859
5.686868686868687,10.373737373737374,1.1596894521138616e-8,-3.1393276877161493e6,-7.629414920589255e-16,0.9999999999999992
5.686868686868687,10.666666666666666,1.0419916014680416e-8,-3.046456428716853e6,-1.8330483921230617e-9,0.9999999981669516
5.686868686868687,10.95959595959596,9.464610528501693e-9,-2.946987182509955e6,-1.767381267817353e-8,0.9999999823261874
5.686868686868687,11.252525252525253,8.68474675481697e-9,-2.8423966544109527e6,-3.4351894678336616e-8,0.9999999656481053
5.686868686868687,11.545454545454545,8.045138880498924e-9,-2.734093557273483e6,-2.0469764738163364e-8,0.9999999795302352
5.686868686868687,11.83838383838384,7.518754374163815e-9,-2.6233911666369885e6,-2.2533596872766677e-9,0.9999999977466403
5.686868686868687,12.131313131313131,7.0846371751682245e-9,-2.5114874171866365e6,-1.8048727697647842e-16,0.9999999999999998
5.686868686868687,12.424242424242424,6.726401674255902e-9,-2.3994521983845327e6,-2.2689149915582646e-9,0.999999997731085
5.686868686868687,12.717171717171718,6.431130289423756e-9,-2.288221128815595e6,-1.7057234943845528e-8,0.999999982942765
5.686868686868687,13.01010101010101,6.188559174187065e-9,-2.178594850809204e6,-2.423762259549148e-8,0.9999999757623774
5.686868686868687,13.303030303030303,5.990471533459221e-9,-2.0712427757436982e6,-9.936937911341225e-9,0.9999999900630621
5.686868686868687,13.595959595959595,5.830241856283576e-9,-1.9667102027754802e6,-5.821356042785429e-10,0.9999999994178644
5.686868686868687,13.88888888888889,5.70249079135584e-9,-1.865427802212264e6,-2.059946356711251e-12,0.9999999999979401
5.686868686868687,14.181818181818182,5.6028218041138124e-9,-1.7677225725163035e6,-2.098468333278059e-9,0.9999999979015317
5.686868686868687,14.474747474747474,5.527618759184303e-9,-1.6738295235375322e6,-1.26793287845938e-8,0.9999999873206712
5.686868686868687,14.767676767676768,5.4738892349265435e-9,-1.5839034894860606e6,-2.170814846121816e-8,0.9999999782918515
5.686868686868687,15.06060606060606,5.439142416026063e-9,-1.4980306200348034e6,-1.6595271767855587e-8,0.9999999834047283
5.686868686868687,15.353535353535353,5.421293314074005e-9,-1.4162392282886181e6,-5.698221195776413e-9,0.9999999943017788
5.686868686868687,15.646464646464647,5.4185871698982295e-9,-1.3385097856499122e6,-5.439890103782785e-10,0.999999999456011
5.686868686868687,15.93939393939394,5.429539426844043e-9,-1.2647839443590466e6,-5.97294422965699e-14,0.9999999999999403
5.686868686868687,16.232323232323232,5.452887792812929e-9,-1.1949725392870656e6,-1.8496808350149179e-10,0.999999999815032
5.686868686868687,16.525252525252526,5.4875537441686076e-9,-1.1289625732943513e6,-2.767584014077124e-9,0.999999997232416
5.686868686868687,16.818181818181817,5.532611446965161e-9,-1.0666232276910879e6,-9.69004665845585e-9,0.9999999903099533
5.686868686868687,17.11111111111111,5.587262537619726e-9,-1.0078109638072335e6,-1.7983511850105632e-8,0.9999999820164881
5.686868686868687,17.404040404040405,5.650815557266908e-9,-952373.7960788768,-2.2492809990496903e-8,0.99999997750719
5.686868686868687,17.696969696969695,5.722669101313991e-9,-900154.8238024168,-2.0915519659217168e-8,0.9999999790844804
5.686868686868687,17.98989898989899,5.802297949785234e-9,-850995.1098705776,-1.5038787397870508e-8,0.9999999849612126
5.686868686868687,18.282828282828284,5.889241600728815e-9,-804735.99208867,-8.370272804685943e-9,0.9999999916297272
5.686868686868687,18.575757575757574,5.98309474991907e-9,-761220.907427054,-3.4610757711771874e-9,0.9999999965389242
5.686868686868687,18.86868686868687,6.083499353958494e-9,-720296.8028319363,-9.44411615827879e-10,0.9999999990555883
5.686868686868687,19.161616161616163,6.190137987105478e-9,-681815.1987588506,-1.2083216797937818e-10,0.9999999998791679
5.686868686868687,19.454545454545453,6.302728259549581e-9,-645632.9639586328,-1.4090656267591444e-12,0.9999999999985909
5.686868686868687,19.747474747474747,6.421018110062059e-9,-611612.8526078715,-1.244456795439316e-12,0.9999999999987556
5.686868686868687,20.04040404040404,6.544781821717466e-9,-579623.8478742257,-8.842278507730158e-11,0.9999999999115772
5.686868686868687,20.333333333333332,6.673816637810473e-9,-549541.3495812211,-5.791112592740145e-10,0.9999999994208887
5.686868686868687,20.626262626262626,6.8079398777836314e-9,-521247.2378546929,-1.8444178046636605e-9,0.9999999981555822
5.686868686868687,20.91919191919192,6.946986471169652e-9,-494629.8395107756,-4.099823328797673e-9,0.9999999959001766
5.686868686868687,21.21212121212121,7.0908068421900924e-9,-469583.81946633814,-7.32745517245803e-9,0.9999999926725448
5.686868686868687,21.505050505050505,7.2392650894782656e-9,-446010.015578935,-1.1304493174111108e-8,0.9999999886955069
5.686868686868687,21.7979797979798,7.392237414985277e-9,-423815.23200436134,-1.568526956131633e-8,0.9999999843147305
5.686868686868687,22.09090909090909,7.549610763935395e-9,-402912.0033397777,-2.0091344837998803e-8,0.9999999799086552
5.686868686868687,22.383838383838384,7.711281644073569e-9,-383218.3394420128,-2.418242526095019e-8,0.9999999758175747
5.686868686868687,22.67676767676768,7.877155097675576e-9,-364657.4588184397,-2.7698535687400826e-8,0.9999999723014643
5.686868686868687,22.96969696969697,8.047143804089863e-9,-347157.51682980655,-3.0475361273257487e-8,0.9999999695246388
5.686868686868687,23.262626262626263,8.221167294126874e-9,-330651.3335729626,-3.24399831873957e-8,0.9999999675600169
5.686868686868687,23.555555555555557,8.399151260547642e-9,-315076.12518389185,-3.359519294795976e-8,0.999999966404807
5.686868686868687,23.848484848484848,8.581026951339947e-9,-300373.24138013244,-3.399922401287339e-8,0.999999966000776
5.686868686868687,24.141414141414142,8.76673063449955e-9,-286487.91131358297,-3.374561028041125e-8,0.9999999662543897
5.686868686868687,24.434343434343436,8.956203124728506e-9,-273368.9992014013,-3.294584732657258e-8,0.9999999670541527
5.686868686868687,24.727272727272727,9.149389363881122e-9,-260968.77071974525,-3.1715969050448684e-8,0.9999999682840309
5.686868686868687,25.02020202020202,9.34623804817905e-9,-249242.67076175517,-3.01671277662898e-8,0.9999999698328722
5.686868686868687,25.31313131313131,9.546701296220314e-9,-238149.11285975832,-2.8399698631573086e-8,0.9999999716003014
5.686868686868687,25.606060606060606,9.750734352652591e-9,-227649.28033745676,-2.6500191361242665e-8,0.9999999734998086
5.686868686868687,25.8989898989899,9.958295323097909e-9,-217706.93907840367,-2.4540221140391096e-8,0.9999999754597788
5.686868686868687,26.19191919191919,1.0169344936522644e-8,-208288.26166204386,-2.2576871207801517e-8,0.9999999774231287
5.686868686868687,26.484848484848484,1.0383846331763341e-8,-199361.6625194316,-2.0653906717054564e-8,0.9999999793460933
5.686868686868687,26.77777777777778,1.0601764865358587e-8,-190897.64369031906,-1.8803433784075197e-8,0.9999999811965662
5.686868686868687,27.07070707070707,1.0823067938213528e-8,-182868.65071580297,-1.704771837387184e-8,0.9999999829522817
5.686868686868687,27.363636363636363,1.1047724838944455e-8,-175248.9381713216,-1.5400978335452374e-8,0.9999999845990216
5.686868686868687,27.656565656565657,1.1275706602027686e-8,-168014.44432958384,-1.3871037092837439e-8,0.9999999861289629
5.686868686868687,27.949494949494948,1.1506985879113487e-8,-161142.67443878888,-1.246078154665964e-8,0.9999999875392185
5.686868686868687,28.242424242424242,1.1741536822070558e-8,-154612.5921056791,-1.1169403421556066e-8,0.9999999888305966
5.686868686868687,28.535353535353536,1.1979334976502846e-8,-148404.5182834521,-9.99342662617745e-9,0.9999999900065734
5.686868686868687,28.828282828282827,1.2220357184633003e-8,-142500.03737966975,-8.927536795169702e-9,0.9999999910724632
5.686868686868687,29.12121212121212,1.2464581496579092e-8,-136881.9100176971,-7.96523603290351e-9,0.999999992034764
5.686868686868687,29.414141414141415,1.2711987089165773e-8,-131533.9920058151,-7.099348276372709e-9,0.9999999929006517
5.686868686868687,29.707070707070706,1.2962554191511329e-8,-126441.15909013164,-6.3224003302409346e-9,0.9999999936775996
5.686868686868687,30.0,1.3216264016718866e-8,-121589.23709012513,-5.626901690939238e-9,0.9999999943730983
5.97979797979798,1.0,0.24795745086045623,-559629.2850268983,-0.012752205611756514,0.9872477943882435
5.97979797979798,1.292929292929293,0.08694506014449568,-562992.7333434406,-0.003685736615135273,0.9963142633848647
5.97979797979798,1.5858585858585859,0.019856647662290304,-664692.3664444473,-8.499926370756116e-5,0.9999150007362925
5.97979797979798,1.878787878787879,0.005248586472701612,-783447.7382825457,-0.005045856348113729,0.9949541436518863
5.97979797979798,2.1717171717171717,0.0016499303916981687,-906382.4305798966,-0.006181289742090506,0.9938187102579095
5.97979797979798,2.4646464646464645,0.0005975027021890274,-1.0309783818691071e6,-0.0015939100308540466,0.9984060899691459
5.97979797979798,2.757575757575758,0.00024211865763534312,-1.1565493607308874e6,-5.1329445373410504e-5,0.9999486705546266
5.97979797979798,3.0505050505050506,0.00010741201583846276,-1.2827683819262427e6,-1.237920863587779e-7,0.9999998762079136
5.97979797979798,3.3434343434343434,5.133482603837398e-5,-1.4093461080487163e6,-4.694698646936057e-5,0.9999530530135307
5.97979797979798,3.6363636363636362,2.6113261183062668e-5,-1.5359430318393304e6,-9.826717995407084e-5,0.9999017328200459
5.97979797979798,3.9292929292929295,1.4008738071872629e-5,-1.6621395505781071e6,-3.635863340666214e-5,0.9999636413665933
5.97979797979798,4.222222222222222,7.869035363792222e-6,-1.7874237927337256e6,-1.5171860301044953e-6,0.9999984828139699
5.97979797979798,4.515151515151516,4.602398336843162e-6,-1.9111869283893052e6,-5.385456225199183e-9,0.9999999946145438
5.97979797979798,4.808080808080808,2.7902184441284216e-6,-2.0327233247847846e6,-2.2954489468517513e-6,0.9999977045510532
5.97979797979798,5.101010101010101,1.7470804514816656e-6,-2.151235080305515e6,-6.224573198088987e-6,0.9999937754268019
5.97979797979798,5.393939393939394,1.1264988328905287e-6,-2.2658410910522346e6,-3.5913653643170247e-6,0.9999964086346357
5.97979797979798,5.686868686868687,7.461801229927993e-7,-2.375590898165978e6,-4.862500157385152e-7,0.9999995137499843
5.97979797979798,5.97979797979798,5.067395410944437e-7,-2.4794834289047765e6,-1.6204687672950985e-9,0.9999999983795312
