theta,phi,Tm
150.0,70.0,9.007694570542895
150.0,80.0,8.999234266139585
150.0,90.0,9.004176837184508
150.0,100.0,8.766407310835962
150.0,110.0,8.73232139256367
150.0,120.0,8.441696424965842
150.0,130.0,8.26238554826027
150.0,140.0,8.444733336367605
150.0,150.0,8.384165390323124
150.0,160.0,8.700526153465407
150.0,170.0,8.889473775149417
150.0,180.0,8.918249958502326
150.0,190.0,9.065707344241055
150.0,200.0,9.162680092928023
150.0,210.0,9.007502362186294
150.0,220.0,9.057998793406167
150.0,230.0,8.923438162183896
150.0,240.0,8.708857686196158
150.0,250.0,8.49460444920278
150.0,260.0,8.445321705864485
150.0,270.0,8.146887547446221
150.0,280.0,7.957678956023133
150.0,290.0,7.986154165372579
150.0,300.0,7.894119027214557
150.0,310.0,7.853674314662765
150.0,320.0,7.884037278485933
150.0,330.0,7.932981458669244
150.0,340.0,8.179314952855012
150.0,350.0,8.506384741047931
150.0,360.0,8.722763306379479
160.0,0.0,8.564856688109506
160.0,10.0,8.780233152699461
160.0,20.0,8.907392982673988
160.0,30.0,8.953237108565476
160.0,40.0,9.049758195190615
160.0,50.0,9.161335804545043
160.0,60.0,9.122706050471471
160.0,70.0,9.206334134095185
160.0,80.0,9.018936571570151
160.0,90.0,8.90626188357368
160.0,100.0,9.04228935312555
160.0,110.0,8.85214758559553
160.0,120.0,8.453336349900304
160.0,130.0,8.75645579139899
160.0,140.0,8.796730495624766
160.0,150.0,8.578470801384395
160.0,160.0,8.879828007292415
160.0,170.0,8.970181759561697
160.0,180.0,9.046640166281092
160.0,190.0,9.101664412871685
160.0,200.0,9.06007990254969
160.0,210.0,9.043179071528332
160.0,220.0,9.089121051780648
160.0,230.0,9.096582675232105
160.0,240.0,9.096026333384073
160.0,250.0,8.967495472839971
160.0,260.0,8.779751647888004
160.0,270.0,8.59567138626846
160.0,280.0,8.479137808803623
160.0,290.0,8.39960595071478
160.0,300.0,8.327502513360546
160.0,310.0,8.335797541544158
160.0,320.0,8.299288201702504
160.0,330.0,8.265383498016952
160.0,340.0,8.338536432147405
160.0,350.0,8.443759960461236
160.0,360.0,8.564856688109504
170.0,0.0,8.866663054971797
170.0,10.0,8.926762016874648
170.0,20.0,8.928012258190062
170.0,30.0,8.884357935176368
170.0,40.0,8.897663332723576
170.0,50.0,8.975694608967514
170.0,60.0,9.029705852509666
170.0,70.0,9.068692839490517
170.0,80.0,9.096187479012077
170.0,90.0,9.123718429821103
170.0,100.0,8.976624219368945
170.0,110.0,8.971022506914121
170.0,120.0,9.058861365206948
170.0,130.0,9.23944587914454
170.0,140.0,9.28770055291899
170.0,150.0,9.118849878392231
170.0,160.0,8.967807898401148
170.0,170.0,8.955247218340947
170.0,180.0,9.015319634040408
170.0,190.0,9.085451961671193
170.0,200.0,9.145040069640533
170.0,210.0,9.173422967192003
170.0,220.0,9.183973839779766
170.0,230.0,9.187396227663728
170.0,240.0,9.168135029562917
170.0,250.0,9.133994432166402
170.0,260.0,9.101759219244267
170.0,270.0,9.082328329168504
170.0,280.0,9.076438821123714
170.0,290.0,9.062940104425758
170.0,300.0,8.994410515100427
170.0,310.0,8.876700875525762
170.0,320.0,8.733295485485703
170.0,330.0,8.691791076640868
170.0,340.0,8.727302711201924
170.0,350.0,8.791502061787714
170.0,360.0,8.866663054971795
180.0,0.0,9.23111524916458
180.0,10.0,9.23111524916458
180.0,20.0,9.23111524916458
180.0,30.0,9.231115249164578
180.0,40.0,9.231115249164578
180.0,50.0,9.231115249164578
180.0,60.0,9.231115249164578
180.0,70.0,9.231115249164578
180.0,80.0,9.231115249164578
180.0,90.0,9.231115249164578
180.0,100.0,9.231115249164578
180.0,110.0,9.231115249164578
180.0,120.0,9.23111524916458
180.0,130.0,9.231115249164578
180.0,140.0,9.23111524916458
180.0,150.0,9.231115249164578
180.0,160.0,9.231115249164581
180.0,170.0,9.23111524916458
180.0,180.0,9.23111524916458
180.0,190.0,9.23111524916458
180.0,200.0,9.23111524916458
180.0,210.0,9.23111524916458
180.0,220.0,9.23111524916458
180.0,230.0,9.231115249164581
180.0,240.0,9.231115249164581
180.0,250.0,9.231115249164581
180.0,260.0,9.231115249164581
180.0,270.0,9.231115249164581
180.0,280.0,9.231115249164581
180.0,290.0,9.231115249164583
180.0,300.0,9.23111524916458
180.0,310.0,9.23111524916458
180.0,320.0,9.23111524916458
180.0,330.0,9.231115249164578
180.0,340.0,9.231115249164578
180.0,350.0,9.23111524916458
180.0,360.0,9.23111524916458
