theta,phi,Tm
10.0,330.0,8.320687536515383
10.0,340.0,8.254814346130564
10.0,350.0,8.213197148130556
10.0,360.0,8.201824694745014
20.0,0.0,7.834513658330763
20.0,10.0,7.865997005668857
20.0,20.0,7.9358982912527765
20.0,30.0,8.0409339816385
20.0,40.0,8.174877087773263
20.0,50.0,8.324483961357643
20.0,60.0,8.519748444845055
20.0,70.0,8.748772993183799
20.0,80.0,9.030227248245959
20.0,90.0,9.337793614487044
20.0,100.0,9.550246756386933
20.0,110.0,9.65657303876303
20.0,120.0,9.675959077156252
20.0,130.0,9.615971456894426
20.0,140.0,9.534058672865982
20.0,150.0,9.469771598848702
20.0,160.0,9.329045450090474
20.0,170.0,9.063055219652517
20.0,180.0,8.901424279290769
20.0,190.0,8.843782523126915
20.0,200.0,8.845343471637866
20.0,210.0,8.857898868757871
20.0,220.0,8.874327084358189
20.0,230.0,8.90293666779661
20.0,240.0,8.904427140297756
20.0,250.0,8.933037933621927
20.0,260.0,8.939786577271368
20.0,270.0,8.883024174227337
20.0,280.0,8.831431734208298
20.0,290.0,8.772390286878428
20.0,300.0,8.690503100264728
20.0,310.0,8.523712899553827
20.0,320.0,8.280587257911975
20.0,330.0,8.065820894020899
20.0,340.0,7.919809878825514
20.0,350.0,7.84939757023898
20.0,360.0,7.834513658330763
30.0,0.0,7.827893183119666
30.0,10.0,7.812978013666119
30.0,20.0,7.873858241314143
30.0,30.0,7.888208795880988
30.0,40.0,8.059806961361234
30.0,50.0,8.383599820863104
30.0,60.0,8.766508025563299
30.0,70.0,9.164096219071977
30.0,80.0,9.5873719515856
30.0,90.0,10.118564761380949
30.0,100.0,10.418651222500161
30.0,110.0,10.568529230554432
30.0,120.0,10.367658211315945
30.0,130.0,9.871270318276808
30.0,140.0,9.383826378983287
30.0,150.0,9.33550378949335
30.0,160.0,9.245844743266758
30.0,170.0,9.097364325348886
30.0,180.0,8.972380478333264
30.0,190.0,8.90502700212401
30.0,200.0,8.877190616118781
30.0,210.0,8.981288310497202
30.0,220.0,8.972285671844274
30.0,230.0,8.933032242739154
30.0,240.0,8.991705178130436
30.0,250.0,9.06358319248872
30.0,260.0,9.129826794613507
30.0,270.0,9.067259106916929
30.0,280.0,8.950265010590288
30.0,290.0,8.935899998355683
30.0,300.0,8.808791294189009
30.0,310.0,8.625422778400013
30.0,320.0,8.397682136817107
30.0,330.0,8.129337625010077
30.0,340.0,7.970556050865969
30.0,350.0,7.877964973273058
30.0,360.0,7.827893183119666
40.0,0.0,8.07806113427654
40.0,10.0,7.930805993760818
40.0,20.0,7.8849946879263415
40.0,30.0,7.899918210706789
40.0,40.0,7.78942659404621
40.0,50.0,8.195838398922659
40.0,60.0,8.829839590547275
40.0,70.0,9.236404582414316
40.0,80.0,9.70704493497785
40.0,90.0,10.467404699477825
40.0,100.0,11.057439227154843
40.0,110.0,11.275418825659465
40.0,120.0,10.89335067791482
40.0,130.0,10.126550066016026
40.0,140.0,9.32936722890476
40.0,150.0,9.303759030215735
40.0,160.0,9.231186403954997
40.0,170.0,8.915352227283321
40.0,180.0,8.763373968075436
40.0,190.0,8.825883281757816
40.0,200.0,9.044608200335004
40.0,210.0,9.239367028235893
40.0,220.0,9.102119356266826
40.0,230.0,9.35039428254803
40.0,240.0,9.31699700440131
40.0,250.0,9.244641297111366
40.0,260.0,9.11070104919086
40.0,270.0,9.160269997613232
40.0,280.0,9.07383445244444
40.0,290.0,9.122274871304265
40.0,300.0,9.10146917802548
40.0,310.0,8.862939674628354
40.0,320.0,8.534672549214472
40.0,330.0,8.583279553591337
40.0,340.0,8.532956680363137
40.0,350.0,8.246570590360834
40.0,360.0,8.07806113427654
50.0,0.0,8.421971006219364
50.0,10.0,8.213513967383019
50.0,20.0,8.083735928607766
50.0,30.0,7.89850954498511
50.0,40.0,7.8873336024199725
50.0,50.0,8.231059625627335
50.0,60.0,8.35734856643526
50.0,70.0,8.779997291247046
50.0,80.0,9.387054063638944
50.0,90.0,10.131716855829689
50.0,100.0,10.666765894435093
50.0,110.0,11.00691612398216
50.0,120.0,10.714138970951257
50.0,130.0,9.915910148018629
50.0,140.0,9.538657217407076
50.0,150.0,9.393147628103266
50.0,160.0,9.117362725228414
50.0,170.0,8.935951170155208
50.0,180.0,9.019586790075364
50.0,190.0,9.137520986742254
50.0,200.0,9.206960605851442
50.0,210.0,9.423043873159134
50.0,220.0,9.611945117836207
50.0,230.0,9.29586254679015
50.0,240.0,9.273813611877129
50.0,250.0,9.182398548828575
50.0,260.0,9.249083834360002
50.0,270.0,9.266630132761012
50.0,280.0,9.209088283475696
50.0,290.0,9.25600286072254
50.0,300.0,9.299441291416954
50.0,310.0,9.019724252368315
50.0,320.0,8.8676283752605
50.0,330.0,9.003339736769792
50.0,340.0,9.076438875337903
50.0,350.0,8.76143869013305
50.0,360.0,8.421971006219364
60.0,0.0,8.758623934786284
60.0,10.0,8.306760937027192
60.0,20.0,8.143187532715016
60.0,30.0,7.898125553725844
60.0,40.0,7.705378518993322
60.0,50.0,7.916062280397582
60.0,60.0,8.052124739016566
60.0,70.0,8.185014609414614
60.0,80.0,8.473091123678467
60.0,90.0,9.218917112942743
60.0,100.0,9.783903457717095
60.0,110.0,9.885182140303467
60.0,120.0,9.783427949343325
60.0,130.0,9.478101610900714
60.0,140.0,9.078583701218207
60.0,150.0,8.888495760505814
60.0,160.0,8.74136386147029
60.0,170.0,8.643929735615595
60.0,180.0,8.80974103894102
60.0,190.0,9.333379720385624
60.0,200.0,9.58914302271138
60.0,210.0,9.506686381502284
60.0,220.0,9.494026484436393
60.0,230.0,9.05020278977062
60.0,240.0,8.753331142648394
60.0,250.0,8.41570367256177
60.0,260.0,8.551100339467256
60.0,270.0,8.78593149119624
60.0,280.0,8.853207431102069
60.0,290.0,9.037117840470588
60.0,300.0,8.99760554966343
60.0,310.0,9.070652705164209
60.0,320.0,9.065531743215729
60.0,330.0,9.295974333656993
60.0,340.0,9.185282411652773
60.0,350.0,9.128917093265223
60.0,360.0,8.758623934786284
70.0,0.0,8.991619752000362
70.0,10.0,8.777437737345409
70.0,20.0,8.445136861397696
70.0,30.0,8.143602804401901
70.0,40.0,7.955205240133582
70.0,50.0,7.779556874194811
70.0,60.0,7.6805488865720655
70.0,70.0,7.4879459270876385
70.0,80.0,7.6671682753985975
70.0,90.0,8.210405754906487
70.0,100.0,8.697530931270174
70.0,110.0,8.98362873200238
70.0,120.0,9.11484143294189
70.0,130.0,8.548372081874478
70.0,140.0,8.653982618053433
70.0,150.0,8.66597667567377
70.0,160.0,8.80802068650134
70.0,170.0,8.72271097317539
70.0,180.0,8.937157409334171
70.0,190.0,9.042881003797218
70.0,200.0,9.582177948384404
70.0,210.0,9.356005972196723
70.0,220.0,8.966777507308437
70.0,230.0,8.244479385915268
70.0,240.0,8.163956932932782
70.0,250.0,8.14296943026306
70.0,260.0,7.982553522892127
70.0,270.0,8.2034149281602
70.0,280.0,8.490265491992279
70.0,290.0,8.654206085172193
70.0,300.0,8.966815934176365
70.0,310.0,8.951893257772138
70.0,320.0,8.69971102366648
70.0,330.0,8.756813300298196
70.0,340.0,9.153709044973594
70.0,350.0,9.024176022648513
70.0,360.0,8.991619752000362
80.0,0.0,8.973272598213526
80.0,10.0,9.057662484080057
80.0,20.0,8.792544282245652
80.0,30.0,8.507144158412638
80.0,40.0,8.143941592474961
80.0,50.0,7.6816013878077705
80.0,60.0,7.716918948472058
80.0,70.0,7.367054149806576
80.0,80.0,7.3550666677787655
80.0,90.0,7.825225138970117
80.0,100.0,8.351696822098416
80.0,110.0,8.505858751918831
80.0,120.0,8.56581477296885
80.0,130.0,8.319630372455883
80.0,140.0,8.571548365046729
80.0,150.0,8.593879003933424
