theta,phi,Tm
30.0,300.0,8.508398685107498
30.0,310.0,8.926190336271473
30.0,320.0,9.308088529464534
30.0,330.0,9.643077126023805
30.0,340.0,10.16190906751779
30.0,350.0,10.496602748755445
30.0,360.0,10.619424147884628
40.0,0.0,11.288788930818258
40.0,10.0,11.06097273251143
40.0,20.0,10.523897409999353
40.0,30.0,9.765007914374385
40.0,40.0,9.191842020510975
40.0,50.0,8.775954566941266
40.0,60.0,8.407778327259416
40.0,70.0,8.25807453169792
40.0,80.0,8.256956821850778
40.0,90.0,8.258666394550321
40.0,100.0,8.13333585042279
40.0,110.0,7.988844290514267
40.0,120.0,7.949424156799269
40.0,130.0,7.890426532599136
40.0,140.0,7.917525434002213
40.0,150.0,8.071555689084239
40.0,160.0,7.979994610063115
40.0,170.0,7.795794018676134
40.0,180.0,7.69752457337817
40.0,190.0,7.867382711424106
40.0,200.0,7.987950311748873
40.0,210.0,8.031524906310413
40.0,220.0,8.129289555149168
40.0,230.0,8.171819832035741
40.0,240.0,7.955744622954724
40.0,250.0,7.823741786421532
40.0,260.0,7.884194533383588
40.0,270.0,7.835153635458248
40.0,280.0,7.787147230414187
40.0,290.0,7.794613061026922
40.0,300.0,8.15842077485181
40.0,310.0,8.74985136541549
40.0,320.0,9.207983063076103
40.0,330.0,9.79591050528821
40.0,340.0,10.440406261915658
40.0,350.0,11.074829065472795
40.0,360.0,11.288788930818258
50.0,0.0,10.530987742160123
50.0,10.0,10.496520406247912
50.0,20.0,9.924812120442963
50.0,30.0,9.530471437369677
50.0,40.0,8.811965010074324
50.0,50.0,8.533282852281506
50.0,60.0,8.35547467872461
50.0,70.0,8.48431936252717
50.0,80.0,8.652948759662793
50.0,90.0,8.662587478334805
50.0,100.0,8.593535698371658
50.0,110.0,8.473554649502853
50.0,120.0,8.51162030661884
50.0,130.0,8.561443004662813
50.0,140.0,8.421916757097573
50.0,150.0,8.39038759850541
50.0,160.0,8.523087734474585
50.0,170.0,8.816712655335573
50.0,180.0,8.855859658985757
50.0,190.0,8.620966141077085
50.0,200.0,8.664669465401538
50.0,210.0,8.669434285571265
50.0,220.0,8.606218332811224
50.0,230.0,8.592129882682112
50.0,240.0,8.439288036038853
50.0,250.0,8.220655304564078
50.0,260.0,8.107782451343953
50.0,270.0,8.03633601145192
50.0,280.0,7.859781605512187
50.0,290.0,7.787917264289359
50.0,300.0,8.1391752527586
50.0,310.0,8.370880063240076
50.0,320.0,8.785850147642682
50.0,330.0,9.488919628083291
50.0,340.0,10.119125451778945
50.0,350.0,10.592818746281935
50.0,360.0,10.530987742160121
60.0,0.0,9.764790082857393
60.0,10.0,9.464053611767618
60.0,20.0,9.410035898111106
60.0,30.0,9.04994649009692
60.0,40.0,8.711078141958422
60.0,50.0,8.511060517919347
60.0,60.0,8.084653966365769
60.0,70.0,8.396883078465374
60.0,80.0,8.66260226250258
60.0,90.0,8.967361812497153
60.0,100.0,8.958103686267254
60.0,110.0,8.992641249337934
60.0,120.0,9.140707525009217
60.0,130.0,9.262266543820788
60.0,140.0,9.263956927086223
60.0,150.0,9.198932440676233
60.0,160.0,9.28059261265677
60.0,170.0,9.312275133053786
60.0,180.0,9.415604893722174
