theta,phi,Tm
90.0,60.0,8.918249958502328
90.0,70.0,9.04664016628109
90.0,80.0,9.015319634040406
90.0,90.0,9.231115249164581
90.0,100.0,8.866663054971797
90.0,110.0,8.564856688109506
90.0,120.0,8.72276330637948
90.0,130.0,8.825093353409411
90.0,140.0,8.941912594087407
90.0,150.0,8.933710012674343
90.0,160.0,8.834819008224907
90.0,170.0,8.839167758112657
90.0,180.0,8.784606810558639
90.0,190.0,9.05351605024771
90.0,200.0,8.71332901109654
90.0,210.0,8.82760125626779
90.0,220.0,8.9254511188273
90.0,230.0,8.911141766259474
90.0,240.0,8.918249958502328
90.0,250.0,9.046640166281094
90.0,260.0,9.015319634040406
90.0,270.0,9.23111524916458
90.0,280.0,8.866663054971795
90.0,290.0,8.564856688109504
90.0,300.0,8.722763306379482
90.0,310.0,8.825093353409413
90.0,320.0,8.941912594087407
90.0,330.0,8.933710012674341
90.0,340.0,8.834819008224907
90.0,350.0,8.839167758112655
90.0,360.0,8.784606810558639
100.0,0.0,9.143972775405942
100.0,10.0,9.415981527473996
100.0,20.0,9.037045333141036
100.0,30.0,8.996521540797875
100.0,40.0,8.922003582842677
100.0,50.0,8.94075014910962
100.0,60.0,9.177891267095136
100.0,70.0,9.011886023974395
100.0,80.0,9.16219350923808
100.0,90.0,9.082328329168504
100.0,100.0,8.671062016474531
100.0,110.0,8.190991913810999
100.0,120.0,8.188757741751733
100.0,130.0,8.499651102288173
100.0,140.0,8.595186051083486
100.0,150.0,8.765876736477516
100.0,160.0,8.855730510416105
100.0,170.0,8.984303865706574
100.0,180.0,8.827005601650633
100.0,190.0,9.066950473792748
100.0,200.0,8.795976080739237
100.0,210.0,8.781154146158997
100.0,220.0,8.837238051333925
100.0,230.0,8.764248412932188
100.0,240.0,8.74920429836204
100.0,250.0,8.618324476410963
100.0,260.0,9.105960623013694
100.0,270.0,9.123718429821102
100.0,280.0,9.093748165016729
100.0,290.0,9.064528722710849
100.0,300.0,9.036942998054963
100.0,310.0,9.022517628853093
100.0,320.0,9.13368721760427
100.0,330.0,9.001110567347032
100.0,340.0,9.197669841604027
100.0,350.0,9.25412241568679
100.0,360.0,9.14397277540594
110.0,0.0,9.45462018356539
110.0,10.0,9.563903313955441
110.0,20.0,9.390118943669368
