theta,phi,Tm
0.0,0.0,8.897698709216426
0.0,10.0,8.897698709216426
0.0,20.0,8.897698709216426
0.0,30.0,8.897698709216426
0.0,40.0,8.897698709216426
0.0,50.0,8.897698709216426
0.0,60.0,8.897698709216426
0.0,70.0,8.897698709216426
0.0,80.0,8.897698709216426
0.0,90.0,8.897698709216426
0.0,100.0,8.897698709216426
0.0,110.0,8.897698709216426
0.0,120.0,8.897698709216426
0.0,130.0,8.897698709216426
0.0,140.0,8.897698709216426
0.0,150.0,8.897698709216426
0.0,160.0,8.897698709216426
0.0,170.0,8.897698709216426
0.0,180.0,8.897698709216426
0.0,190.0,8.897698709216426
0.0,200.0,8.897698709216426
0.0,210.0,8.897698709216426
0.0,220.0,8.897698709216426
0.0,230.0,8.897698709216426
0.0,240.0,8.897698709216426
0.0,250.0,8.897698709216426
0.0,260.0,8.897698709216426
0.0,270.0,8.897698709216426
0.0,280.0,8.897698709216426
0.0,290.0,8.897698709216426
0.0,300.0,8.897698709216426
0.0,310.0,8.897698709216426
0.0,320.0,8.897698709216426
0.0,330.0,8.897698709216426
0.0,340.0,8.897698709216426
0.0,350.0,8.897698709216426
0.0,360.0,8.897698709216426
10.0,0.0,8.38585200723238
10.0,10.0,8.39464293724328
10.0,20.0,8.422458750480557
10.0,30.0,8.463537832058078
10.0,40.0,8.516473203856423
10.0,50.0,8.586473278928949
10.0,60.0,8.689510792697183
10.0,70.0,8.828968443239471
10.0,80.0,8.974000950812275
10.0,90.0,9.084336720985712
10.0,100.0,9.13870325880213
10.0,110.0,9.15225004253849
10.0,120.0,9.155569793467782
10.0,130.0,9.173254639929707
10.0,140.0,9.211738562744792
10.0,150.0,9.251488052274045
10.0,160.0,9.271363464440162
10.0,170.0,9.24428332690961
10.0,180.0,9.176051789275014
10.0,190.0,9.093547475798946
10.0,200.0,9.01814546878306
10.0,210.0,8.95407929298608
10.0,220.0,8.905040455821434
10.0,230.0,8.863113526677195
10.0,240.0,8.827885459992011
10.0,250.0,8.800683882596148
10.0,260.0,8.786467168580273
10.0,270.0,8.776310931107048
10.0,280.0,8.761671792074216
10.0,290.0,8.742100244165494
10.0,300.0,8.707231037632061
10.0,310.0,8.646539460753429
10.0,320.0,8.567610773426187
10.0,330.0,8.494823844969076
10.0,340.0,8.438655704531113
10.0,350.0,8.40044719637951
10.0,360.0,8.38585200723238
20.0,0.0,7.968213731993338
20.0,10.0,7.983314135473222
20.0,20.0,8.04609242484862
20.0,30.0,8.13440106003499
20.0,40.0,8.253022683347806
20.0,50.0,8.402160878334339
20.0,60.0,8.607886167576586
20.0,70.0,8.847223254622046
20.0,80.0,9.135319404669188
20.0,90.0,9.449742279454512
20.0,100.0,9.672371168448182
20.0,110.0,9.787303040439289
20.0,120.0,9.827185635216935
20.0,130.0,9.77242498056421
20.0,140.0,9.706177889982026
20.0,150.0,9.652332483994254
20.0,160.0,9.492873502073152
20.0,170.0,9.20040473134018
20.0,180.0,9.031311826359211
20.0,190.0,8.981264463742601
20.0,200.0,8.989218047647318
20.0,210.0,9.009180785882034
20.0,220.0,9.0378650645517
20.0,230.0,9.077869133675096
20.0,240.0,9.09101393097467
20.0,250.0,9.118714691855551
20.0,260.0,9.13018203750613
20.0,270.0,9.078430410365538
20.0,280.0,9.025336154274424
20.0,290.0,8.969596546249788
20.0,300.0,8.89070081548479
20.0,310.0,8.714750605405051
20.0,320.0,8.460605911324421
20.0,330.0,8.244835050254139
20.0,340.0,8.092153991426262
20.0,350.0,8.003455611106764
20.0,360.0,7.96821373199334
30.0,0.0,7.90754620815569
30.0,10.0,7.874759894805659
30.0,20.0,7.921829002983262
30.0,30.0,7.924402792636997
30.0,40.0,8.080444530284048
30.0,50.0,8.413307466420273
30.0,60.0,8.7982450709454
30.0,70.0,9.195960188822532
30.0,80.0,9.625284808011441
30.0,90.0,10.16837030200521
30.0,100.0,10.480727784565511
30.0,110.0,10.649774151508051
30.0,120.0,10.466477514509629
30.0,130.0,9.969130202549135
30.0,140.0,9.497447915409913
30.0,150.0,9.441341374063475
30.0,160.0,9.379979919591953
30.0,170.0,9.249323611065488
30.0,180.0,9.114872204499278
30.0,190.0,9.055424901747024
30.0,200.0,9.035819779687513
30.0,210.0,9.13352872474055
30.0,220.0,9.13607395237588
30.0,230.0,9.090150519548999
30.0,240.0,9.156674751282335
30.0,250.0,9.237432935068796
30.0,260.0,9.298783639856726
30.0,270.0,9.225431189308162
30.0,280.0,9.116324577501667
30.0,290.0,9.112029898524753
30.0,300.0,8.979017752705339
30.0,310.0,8.786395038205011
30.0,320.0,8.534073466922925
30.0,330.0,8.258109507751078
30.0,340.0,8.086260691159337
30.0,350.0,7.970147734426809
30.0,360.0,7.90754620815569
40.0,0.0,8.118626038402704
40.0,10.0,7.962158158305882
40.0,20.0,7.910151834226108
