theta,phi,Tm
20.0,240.0,9.019527509070853
20.0,250.0,9.047640158410355
20.0,260.0,9.057236312400157
20.0,270.0,9.003693618570551
20.0,280.0,8.95116347386414
20.0,290.0,8.894534025745873
20.0,300.0,8.815508063392706
20.0,310.0,8.643885309544263
20.0,320.0,8.395677372424286
20.0,330.0,8.183364618344402
20.0,340.0,8.036704512093033
20.0,350.0,7.9571059982147325
20.0,360.0,7.935661363336282
30.0,0.0,7.885850711812641
30.0,10.0,7.86474305832879
30.0,20.0,7.921330328117996
30.0,30.0,7.931736282930727
30.0,40.0,8.091069936710127
30.0,50.0,8.43997419881942
30.0,60.0,8.83965726976566
30.0,70.0,9.247964685367762
30.0,80.0,9.684755309425288
30.0,90.0,10.229909231893721
30.0,100.0,10.531402949832628
30.0,110.0,10.685757193825715
30.0,120.0,10.482568431986564
30.0,130.0,9.96474508374514
30.0,140.0,9.475944532675898
30.0,150.0,9.41074123454692
30.0,160.0,9.332645385280287
30.0,170.0,9.186202990707043
30.0,180.0,9.053439716898806
30.0,190.0,8.988248724844373
30.0,200.0,8.963926755447515
30.0,210.0,9.064291084191385
30.0,220.0,9.062886239603388
30.0,230.0,9.02059131108896
30.0,240.0,9.084954911676629
30.0,250.0,9.160529993715695
30.0,260.0,9.224044825082347
30.0,270.0,9.154869294080285
30.0,280.0,9.042853286247427
30.0,290.0,9.033219374537103
30.0,300.0,8.902174594819936
30.0,310.0,8.71400418538779
30.0,320.0,8.473578876362659
30.0,330.0,8.202933133012206
30.0,340.0,8.040108342286144
30.0,350.0,7.937640090327364
30.0,360.0,7.885850711812641
40.0,0.0,8.1036888662901
40.0,10.0,7.956523119328599
40.0,20.0,7.916049486076784
40.0,30.0,7.928452653308456
40.0,40.0,7.822357981191726
40.0,50.0,8.23721701358412
40.0,60.0,8.877335631896125
40.0,70.0,9.290560099897014
40.0,80.0,9.770815624252736
40.0,90.0,10.54442549426858
40.0,100.0,11.136245802585458
40.0,110.0,11.353125771649177
40.0,120.0,10.958909441472615
40.0,130.0,10.185675089456225
40.0,140.0,9.393881477806016
40.0,150.0,9.363179660704695
40.0,160.0,9.29520990715147
40.0,170.0,8.974478659055336
40.0,180.0,8.819645625100629
40.0,190.0,8.871457686058427
40.0,200.0,9.086029441407556
40.0,210.0,9.28856652892043
40.0,220.0,9.155786037458023
40.0,230.0,9.419621150140848
40.0,240.0,9.387651931258146
40.0,250.0,9.314337341506526
40.0,260.0,9.17200326082351
40.0,270.0,9.224625585308615
40.0,280.0,9.130987044809741
40.0,290.0,9.17501085393403
40.0,300.0,9.153804819674336
40.0,310.0,8.910691721208027
40.0,320.0,8.585145756633425
40.0,330.0,8.627851658127629
40.0,340.0,8.573794910012346
40.0,350.0,8.279589341489958
40.0,360.0,8.1036888662901
50.0,0.0,8.429946221240852
50.0,10.0,8.222572557695777
50.0,20.0,8.094890653563104
50.0,30.0,7.909058115112183
50.0,40.0,7.9023070853829775
50.0,50.0,8.248300763953614
50.0,60.0,8.372283468257217
50.0,70.0,8.795301806363526
50.0,80.0,9.405517323567564
50.0,90.0,10.153550587047974
50.0,100.0,10.689113850973708
50.0,110.0,11.03161073041384
50.0,120.0,10.735543509326414
50.0,130.0,9.936480877742317
50.0,140.0,9.558954273073748
50.0,150.0,9.409971265872649
50.0,160.0,9.134531067770219
50.0,170.0,8.953807781234593
50.0,180.0,9.036964752899413
50.0,190.0,9.1569004212075
50.0,200.0,9.228243508041754
