theta,phi,Tm
90.0,240.0,9.532804620936016
90.0,250.0,9.132819567026171
90.0,260.0,9.267681898992995
90.0,270.0,9.233244124095476
90.0,280.0,9.138999638335061
90.0,290.0,9.700008901243539
90.0,300.0,10.015082280655367
90.0,310.0,10.536836246806748
90.0,320.0,10.532163213728388
90.0,330.0,10.271175493087465
90.0,340.0,10.341372004561814
90.0,350.0,10.31595294204278
90.0,360.0,10.058795038343412
100.0,0.0,9.987515947349333
100.0,10.0,9.855476683800921
100.0,20.0,9.591491714016858
100.0,30.0,9.55802047772046
100.0,40.0,10.030218276043147
100.0,50.0,10.213850115173928
100.0,60.0,9.90784274801791
100.0,70.0,9.362149813522109
100.0,80.0,9.471311237339728
100.0,90.0,9.500775224358462
100.0,100.0,9.719965085921856
100.0,110.0,10.07627163957586
100.0,120.0,9.977472075819833
100.0,130.0,10.202021219567172
100.0,140.0,10.191472532761766
100.0,150.0,10.221707327249463
100.0,160.0,10.328671828672418
100.0,170.0,10.30370951542603
100.0,180.0,10.122222700890578
100.0,190.0,10.10626020148292
100.0,200.0,10.092984891225624
100.0,210.0,10.255661051386895
100.0,220.0,10.217132199479623
100.0,230.0,10.059344816055397
100.0,240.0,9.499093682320112
100.0,250.0,9.357793957127136
100.0,260.0,9.080692673006626
100.0,270.0,9.025949494336293
100.0,280.0,8.89066460287512
100.0,290.0,9.49668598361842
100.0,300.0,10.41302996216095
100.0,310.0,10.53797716870947
100.0,320.0,10.441420900383433
100.0,330.0,10.068370948887155
100.0,340.0,9.899155303604509
100.0,350.0,9.990923581945385
100.0,360.0,9.987515947349333
110.0,0.0,9.517777534798263
110.0,10.0,9.642684528673724
110.0,20.0,9.504719666208969
110.0,30.0,9.61449018997212
110.0,40.0,10.07828060719301
110.0,50.0,10.386171573992884
110.0,60.0,10.052182260583052
110.0,70.0,9.94271349682294
110.0,80.0,9.785611536105376
110.0,90.0,9.781017855825613
110.0,100.0,10.293085406758266
110.0,110.0,10.402224180978457
110.0,120.0,10.143789524131046
