x,y,z
-9.924000000000001,-3.225,7.94
-11.623000000000003,-2.9359999999999995,1.0579999999999998
-9.830000000000002,-3.225,-2.9860000000000007
-10.393,-1.491,-4.549
-11.901000000000002,0.2250000000000001,-3.841
-12.511000000000001,0.4159999999999999,-1.5229999999999997
-11.945,-1.3290000000000002,-0.040000000000000924
-12.324000000000002,-2.728,2.9419999999999993
-12.446000000000002,-4.248,6.767
-13.020000000000001,-2.5660000000000003,5.194
-10.964,-6.023,6.169
-10.171000000000001,-6.115,3.8649999999999993
-5.747000000000002,-8.624,-1.0570000000000004
-7.540000000000001,-8.335,2.987000000000001
-6.977,-10.069,4.550000000000002
-5.469000000000001,-11.785,3.8409999999999984
-4.859000000000002,-11.976,1.5229999999999997
-5.425000000000001,-10.231,0.040000000000000036
-5.046000000000001,-8.832,-2.9410000000000003
-4.924000000000001,-7.311999999999999,-6.766
-4.351000000000001,-8.994,-5.194
-6.406000000000002,-5.537000000000001,-6.1690000000000005
-7.199000000000002,-5.445,-3.865
-23.034000000000002,-0.04599999999999982,12.861999999999998
-21.240000000000002,-0.3350000000000004,8.817999999999998
-21.803,1.3989999999999987,7.255
-23.311,3.1149999999999998,7.964000000000001
-23.921000000000003,3.3059999999999987,10.282
-23.355,1.5609999999999995,11.765
-23.734,0.16199999999999948,14.745999999999999
-23.857000000000003,-1.358000000000001,18.570999999999998
-24.430000000000003,0.3240000000000003,16.999
-22.374000000000002,-3.1330000000000005,17.974
-21.582,-3.225,15.669999999999998
-17.157,-5.734,10.747
-18.951,-5.445,14.791
-18.387,-7.179,16.354
-16.879,-8.895,15.645999999999997
-16.269000000000002,-9.086,13.328
-16.836000000000002,-7.340999999999999,11.844999999999999
-16.456,-5.942,8.863
-16.334,-4.422000000000001,5.037999999999999
-15.761000000000001,-6.104000000000001,6.611
-17.817,-2.647,5.635999999999998
-18.609,-2.555,7.94
-19.882564046751845,-2.9359999999999977,22.55198666974625
-21.675564046751845,-3.2249999999999983,26.595986669746253
-19.604564046751843,0.22500000000000187,27.449986669746252
-18.994564046751844,0.4160000000000017,25.13198666974625
-19.560564046751846,-1.3289999999999984,23.64898666974625
-19.181564046751845,-2.7279999999999984,20.66798666974625
-19.059564046751845,-4.247999999999998,16.84298666974625
-18.486564046751845,-2.5659999999999985,18.41498666974625
-20.541564046751844,-6.022999999999998,17.43998666974625
-21.334564046751844,-6.114999999999998,19.74398666974625
-23.965564046751844,-8.334999999999999,20.62298666974625
-24.528564046751846,-10.068999999999999,19.05998666974625
-26.036564046751845,-11.784999999999998,19.76798666974625
-13.099564046751846,-1.3579999999999992,28.646986669746248
-12.526564046751846,0.32400000000000206,30.21998666974625
-14.582564046751846,-3.1329999999999987,29.244986669746247
-17.073564046751844,-2.9359999999999977,24.66698666974625
-15.280564046751845,-3.2249999999999983,20.62298666974625
-15.843564046751844,-1.4909999999999983,19.05998666974625
-17.351564046751843,0.22500000000000187,19.76798666974625
-17.961564046751842,0.4160000000000017,22.08598666974625
-17.395564046751844,-1.3289999999999984,23.56898666974625
-17.774564046751845,-2.7279999999999984,26.55098666974625
-18.470564046751843,-2.5659999999999985,28.802986669746247
-16.414564046751842,-6.022999999999998,29.777986669746248
-15.621564046751844,-6.114999999999998,27.473986669746253
-11.197564046751845,-8.623999999999999,22.55198666974625
-12.990564046751844,-8.334999999999999,26.595986669746253
-12.427564046751844,-10.068999999999999,28.158986669746255
-10.919564046751844,-11.784999999999998,27.449986669746252
-10.309564046751845,-11.975999999999999,25.13198666974625
-10.875564046751844,-10.230999999999998,23.64898666974625
-10.496564046751844,-8.831999999999999,20.66798666974625
-10.374564046751845,-7.311999999999998,16.84298666974625
-9.801564046751844,-8.993999999999998,18.41498666974625
-11.856564046751846,-5.536999999999999,17.43998666974625
-12.649564046751845,-5.4449999999999985,19.74398666974625
-3.4478719064963124,0.04599999999999649,-34.3559733394925
-4.147871906496313,-0.16200000000000347,-32.4719733394925
-4.270871906496312,1.3579999999999965,-28.646973339492504
-4.843871906496313,-0.3240000000000034,-30.218973339492504
-2.787871906496313,3.132999999999997,-29.243973339492502
-1.9958719064963124,3.2249999999999965,-31.547973339492504
0.6351280935036869,5.444999999999997,-32.4269733394925
1.1991280935036852,7.178999999999995,-30.863973339492503
2.707128093503688,8.894999999999996,-31.571973339492505
-12.955871906496313,4.421999999999995,-28.646973339492504
-13.528871906496313,6.103999999999997,-30.218973339492504
-11.472871906496312,2.6469999999999962,-29.243973339492502
-10.680871906496312,2.5549999999999966,-31.547973339492504
-8.049871906496312,0.33499999999999663,-32.4269733394925
-7.485871906496312,-1.3990000000000036,-30.863973339492503
-5.977871906496313,-3.1150000000000038,-31.571973339492505
-5.367871906496312,-3.3060000000000036,-33.8899733394925
-8.981435953248157,2.843999999999999,-24.665986669746253
-10.774435953248158,2.5549999999999984,-20.62198666974625
-10.211435953248158,4.288999999999998,-19.05898666974625
-8.703435953248158,6.004999999999999,-19.767986669746254
-8.093435953248157,6.195999999999998,-22.08598666974625
-8.659435953248158,4.450999999999999,-23.568986669746252
-8.280435953248158,3.0519999999999983,-26.549986669746254
-8.158435953248157,1.5319999999999983,-30.374986669746253
-7.585435953248158,3.213999999999998,-28.802986669746254
-9.640435953248158,-0.24300000000000166,-29.77798666974625
-10.433435953248157,-0.3350000000000015,-27.473986669746253
-14.857435953248158,-2.8440000000000016,-22.55098666974625
-13.064435953248157,-2.5550000000000015,-26.594986669746252
-13.627435953248158,-4.2890000000000015,-28.15798666974625
-15.135435953248159,-6.005000000000001,-27.449986669746252
-15.745435953248158,-6.1960000000000015,-25.13198666974625
-15.179435953248158,-4.451000000000001,-23.648986669746254
-15.558435953248159,-3.0520000000000014,-20.66698666974625
-15.680435953248159,-1.5320000000000016,-16.84198666974625
-16.25443595324816,-3.2140000000000013,-18.414986669746252
-14.198435953248158,0.24299999999999855,-17.43998666974625
-13.405435953248158,0.3349999999999984,-19.743986669746253
-8.898435953248157,0.045999999999998264,-10.746986669746253
-7.104435953248158,0.3349999999999984,-14.790986669746253
-7.667435953248157,-1.3990000000000016,-16.353986669746252
-9.175435953248158,-3.115000000000002,-15.644986669746249
-9.78543595324816,-3.306000000000002,-13.326986669746251
-9.219435953248158,-1.5610000000000017,-11.84398666974625
-9.598435953248158,-0.1620000000000017,-8.862986669746252
-9.721435953248157,1.3579999999999983,-5.037986669746252
-10.294435953248158,-0.3240000000000016,-6.6099866697462515
-8.238435953248159,3.1329999999999987,-5.63498666974625
-7.446435953248157,3.2249999999999983,-7.938986669746252
-3.0214359532481576,5.733999999999998,-12.861986669746251
-4.8154359532481585,5.4449999999999985,-8.81798666974625
-4.25143595324816,7.178999999999997,-7.254986669746251
-2.743435953248157,8.894999999999998,-7.962986669746253
-2.1334359532481577,9.085999999999997,-10.280986669746252
-2.700435953248158,7.3409999999999975,-11.763986669746252
-2.320435953248157,5.941999999999998,-14.745986669746252
-2.198435953248159,4.421999999999997,-18.57098666974625
-1.6254359532481586,6.103999999999999,-16.99798666974625
-3.6814359532481595,2.646999999999998,-17.972986669746252
-4.473435953248158,2.5549999999999984,-15.66898666974625
-6.17243595324816,2.843999999999999,-22.55098666974625
-4.379435953248159,2.5549999999999984,-26.594986669746252
-4.942435953248157,4.288999999999998,-28.15798666974625
-6.450435953248158,6.004999999999999,-27.449986669746252
-7.060435953248158,6.195999999999998,-25.13198666974625
-6.494435953248157,4.450999999999999,-23.648986669746254
-6.873435953248158,3.0519999999999983,-20.66698666974625
-6.995435953248158,1.5319999999999983,-16.84198666974625
-7.569435953248158,3.213999999999998,-18.414986669746252
-5.513435953248157,-0.24300000000000166,-17.43998666974625
-4.720435953248158,-0.3350000000000015,-19.743986669746253
-0.29643595324815797,-2.8440000000000016,-24.665986669746253
-2.0894359532481572,-2.5550000000000015,-20.62198666974625
-1.5264359532481566,-4.2890000000000015,-19.05898666974625
-0.0184359532481575,-6.005000000000001,-19.767986669746254
0.5915640467518419,-6.1960000000000015,-22.08598666974625
0.025564046751842984,-4.451000000000001,-23.568986669746252
0.40456404675184254,-3.0520000000000014,-26.549986669746254
0.5265640467518424,-1.5320000000000016,-30.374986669746253
1.0995640467518428,-3.2140000000000013,-28.802986669746254
-0.9554359532481587,0.24299999999999855,-29.77798666974625
-1.748435953248158,0.3349999999999984,-27.473986669746253
-17.58343595324816,5.733999999999998,-10.746986669746253
-15.789435953248159,5.4449999999999985,-14.790986669746253
-16.352435953248158,7.178999999999997,-16.353986669746252
-17.860435953248157,8.894999999999998,-15.644986669746249
-18.470435953248156,9.085999999999997,-13.326986669746251
-17.904435953248157,7.3409999999999975,-11.84398666974625
-18.28343595324816,5.941999999999998,-8.862986669746252
-18.406435953248156,4.421999999999997,-5.037986669746252
-18.979435953248156,6.103999999999999,-6.6099866697462515
-16.92343595324816,2.646999999999998,-5.63498666974625
-16.131435953248157,2.5549999999999984,-7.938986669746252
-11.706435953248159,0.045999999999998264,-12.861986669746251
-13.500435953248157,0.3349999999999984,-8.81798666974625
-12.936435953248159,-1.3990000000000016,-7.254986669746251
-11.428435953248158,-3.115000000000002,-7.962986669746253
-10.818435953248157,-3.306000000000002,-10.280986669746252
-11.385435953248159,-1.5610000000000017,-11.763986669746252
-11.005435953248158,-0.1620000000000017,-14.745986669746252
-10.883435953248158,1.3579999999999983,-18.57098666974625
-10.310435953248158,-0.3240000000000016,-16.99798666974625
-12.366435953248159,3.1329999999999987,-17.972986669746252
-13.158435953248159,3.2249999999999983,-15.66898666974625
-14.432000000000002,2.8440000000000007,-1.0570000000000004
-16.225,2.555,2.987000000000001
-15.662000000000003,4.289,4.550000000000002
-14.154000000000002,6.005000000000001,3.8409999999999984
-13.544,6.196,1.5229999999999997
-14.110000000000001,4.4510000000000005,0.040000000000000036
-13.731000000000002,3.052,-2.9410000000000003
-13.609000000000002,1.532,-6.766
-13.036000000000001,3.214,-5.194
-15.091000000000001,-0.24299999999999988,-6.1690000000000005
-15.884,-0.33499999999999974,-3.865
-20.308,-2.844,1.0579999999999998
-18.515,-2.5549999999999997,-2.9860000000000007
-19.078000000000003,-4.289,-4.549
-20.586000000000002,-6.004999999999999,-3.841
-21.196,-6.196,-1.5229999999999997
-20.630000000000003,-4.451,-0.040000000000000924
-21.009,-3.0519999999999996,2.9419999999999993
-21.131,-1.5319999999999998,6.767
-21.705000000000002,-3.2139999999999995,5.194
-19.649,0.24300000000000033,6.169
-18.856,0.3350000000000002,3.8649999999999993
-14.349,0.04600000000000004,12.861999999999998
-12.555000000000001,0.3350000000000002,8.817999999999998
-13.118000000000002,-1.3989999999999998,7.255
-14.626000000000001,-3.115,7.964000000000001
-15.236000000000002,-3.306,10.282
-14.670000000000002,-1.561,11.765
-15.049000000000001,-0.16199999999999992,14.745999999999999
-15.172,1.358,18.570999999999998
-15.745000000000001,-0.32399999999999984,16.999
-13.689000000000002,3.1330000000000005,17.974
-12.897000000000002,3.225,15.669999999999998
-8.472000000000001,5.734,10.747
-10.266000000000002,5.445,14.791
-9.702000000000004,7.1789999999999985,16.354
-8.194,8.895,15.645999999999997
-7.584000000000001,9.085999999999999,13.328
-8.151000000000002,7.340999999999999,11.844999999999999
-7.771000000000001,5.942,8.863
-7.649000000000003,4.421999999999999,5.037999999999999
-7.076000000000002,6.104000000000001,6.611
-9.132000000000003,2.647,5.635999999999998
-9.924000000000001,2.555,7.94
-11.623000000000003,2.8440000000000007,1.0579999999999998
-9.830000000000002,2.555,-2.9860000000000007
-10.393,4.289,-4.549
-11.901000000000002,6.005000000000001,-3.841
-12.511000000000001,6.196,-1.5229999999999997
-11.945,4.4510000000000005,-0.040000000000000924
-12.324000000000002,3.052,2.9419999999999993
-12.446000000000002,1.532,6.767
-13.020000000000001,3.214,5.194
-10.964,-0.24299999999999988,6.169
-10.171000000000001,-0.33499999999999974,3.8649999999999993
-5.747000000000002,-2.844,-1.0570000000000004
-7.540000000000001,-2.5549999999999997,2.987000000000001
-6.977,-4.289,4.550000000000002
-5.469000000000001,-6.004999999999999,3.8409999999999984
-4.859000000000002,-6.196,1.5229999999999997
-5.425000000000001,-4.451,0.040000000000000036
-5.046000000000001,-3.0519999999999996,-2.9410000000000003
-4.924000000000001,-1.5319999999999998,-6.766
-4.351000000000001,-3.2139999999999995,-5.194
-6.406000000000002,0.24300000000000033,-6.1690000000000005
-7.199000000000002,0.3350000000000002,-3.865
-23.034000000000002,5.734,12.861999999999998
-21.240000000000002,5.445,8.817999999999998
-21.803,7.1789999999999985,7.255
-23.311,8.895,7.964000000000001
-23.921000000000003,9.085999999999999,10.282
-23.355,7.340999999999999,11.765
-23.734,5.942,14.745999999999999
-23.857000000000003,4.421999999999999,18.570999999999998
-24.430000000000003,6.104000000000001,16.999
-22.374000000000002,2.647,17.974
-21.582,2.555,15.669999999999998
-17.157,0.04600000000000004,10.747
-18.951,0.3350000000000002,14.791
-18.387,-1.3989999999999998,16.354
-16.879,-3.115,15.645999999999997
-16.269000000000002,-3.306,13.328
-16.836000000000002,-1.561,11.844999999999999
-16.456,-0.16199999999999992,8.863
-16.334,1.358,5.037999999999999
-15.761000000000001,-0.32399999999999984,6.611
-17.817,3.1330000000000005,5.635999999999998
-18.609,3.225,7.94
-19.882564046751845,2.8440000000000025,22.55198666974625
-21.675564046751845,2.555000000000002,26.595986669746253
-19.604564046751843,6.005000000000003,27.449986669746252
-18.994564046751844,6.1960000000000015,25.13198666974625
-19.560564046751846,4.451000000000002,23.64898666974625
-19.181564046751845,3.052000000000002,20.66798666974625
-19.059564046751845,1.5320000000000018,16.84298666974625
-18.486564046751845,3.2140000000000017,18.41498666974625
-20.541564046751844,-0.2429999999999981,17.43998666974625
-21.334564046751844,-0.33499999999999797,19.74398666974625
-23.965564046751844,-2.554999999999998,20.62298666974625
-24.528564046751846,-4.288999999999998,19.05998666974625
-26.036564046751845,-6.004999999999997,19.76798666974625
-13.099564046751846,4.422000000000001,28.646986669746248
-12.526564046751846,6.104000000000003,30.21998666974625
-14.582564046751846,2.6470000000000016,29.244986669746247
-17.073564046751844,2.8440000000000025,24.66698666974625
-15.280564046751845,2.555000000000002,20.62298666974625
-15.843564046751844,4.2890000000000015,19.05998666974625
-17.351564046751843,6.005000000000003,19.76798666974625
-17.961564046751842,6.1960000000000015,22.08598666974625
-17.395564046751844,4.451000000000002,23.56898666974625
-17.774564046751845,3.052000000000002,26.55098666974625
-18.470564046751843,3.2140000000000017,28.802986669746247
-16.414564046751842,-0.2429999999999981,29.777986669746248
-15.621564046751844,-0.33499999999999797,27.473986669746253
-11.197564046751845,-2.843999999999998,22.55198666974625
-12.990564046751844,-2.554999999999998,26.595986669746253
-12.427564046751844,-4.288999999999998,28.158986669746255
-10.919564046751844,-6.004999999999997,27.449986669746252
-10.309564046751845,-6.195999999999998,25.13198666974625
-10.875564046751844,-4.450999999999998,23.64898666974625
-10.496564046751844,-3.051999999999998,20.66798666974625
-10.374564046751845,-1.531999999999998,16.84298666974625
-9.801564046751844,-3.2139999999999977,18.41498666974625
-11.856564046751846,0.2430000000000021,17.43998666974625
-12.649564046751845,0.33500000000000196,19.74398666974625
-4.147871906496313,5.617999999999997,-32.4719733394925
-4.270871906496312,7.137999999999996,-28.646973339492504
-4.843871906496313,5.455999999999996,-30.218973339492504
-2.787871906496313,8.912999999999997,-29.243973339492502
-1.9958719064963124,9.004999999999995,-31.547973339492504
0.6351280935036869,11.224999999999996,-32.4269733394925
1.1991280935036852,12.958999999999996,-30.863973339492503
2.707128093503688,14.674999999999997,-31.571973339492505
-12.955871906496313,10.201999999999995,-28.646973339492504
-11.472871906496312,8.426999999999996,-29.243973339492502
-10.680871906496312,8.334999999999997,-31.547973339492504
-8.049871906496312,6.114999999999997,-32.4269733394925
-7.485871906496312,4.380999999999997,-30.863973339492503
-5.977871906496313,2.664999999999997,-31.571973339492505
-5.367871906496312,2.473999999999997,-33.8899733394925
-8.981435953248157,8.623999999999999,-24.665986669746253
-10.774435953248158,8.334999999999997,-20.62198666974625
-10.211435953248158,10.068999999999999,-19.05898666974625
-8.703435953248158,11.784999999999998,-19.767986669746254
-8.093435953248157,11.975999999999999,-22.08598666974625
-8.659435953248158,10.230999999999998,-23.568986669746252
-8.280435953248158,8.831999999999997,-26.549986669746254
-8.158435953248157,7.311999999999998,-30.374986669746253
-7.585435953248158,8.993999999999998,-28.802986669746254
-9.640435953248158,5.536999999999999,-29.77798666974625
-10.433435953248157,5.4449999999999985,-27.473986669746253
-14.857435953248158,2.9359999999999986,-22.55098666974625
-13.064435953248157,3.2249999999999983,-26.594986669746252
-13.627435953248158,1.4909999999999988,-28.15798666974625
-15.135435953248159,-0.22500000000000098,-27.449986669746252
-15.745435953248158,-0.4160000000000017,-25.13198666974625
-15.179435953248158,1.3289999999999988,-23.648986669746254
-15.558435953248159,2.7279999999999984,-20.66698666974625
-15.680435953248159,4.247999999999999,-16.84198666974625
-16.25443595324816,2.5659999999999985,-18.414986669746252
-14.198435953248158,6.022999999999998,-17.43998666974625
-13.405435953248158,6.114999999999998,-19.743986669746253
-8.898435953248157,5.825999999999999,-10.746986669746253
-7.104435953248158,6.114999999999998,-14.790986669746253
-7.667435953248157,4.3809999999999985,-16.353986669746252
-9.175435953248158,2.6649999999999987,-15.644986669746249
-9.78543595324816,2.473999999999999,-13.326986669746251
-9.219435953248158,4.218999999999999,-11.84398666974625
-9.598435953248158,5.6179999999999986,-8.862986669746252
-9.721435953248157,7.137999999999998,-5.037986669746252
-10.294435953248158,5.455999999999998,-6.6099866697462515
-8.238435953248159,8.912999999999998,-5.63498666974625
-7.446435953248157,9.004999999999999,-7.938986669746252
-3.0214359532481576,11.514,-12.861986669746251
-4.8154359532481585,11.224999999999998,-8.81798666974625
-4.25143595324816,12.958999999999996,-7.254986669746251
-2.743435953248157,14.674999999999997,-7.962986669746253
-2.1334359532481577,14.865999999999996,-10.280986669746252
-2.700435953248158,13.120999999999999,-11.763986669746252
-2.320435953248157,11.721999999999998,-14.745986669746252
-2.198435953248159,10.201999999999998,-18.57098666974625
-1.6254359532481586,11.883999999999999,-16.99798666974625
-3.6814359532481595,8.426999999999998,-17.972986669746252
-4.473435953248158,8.334999999999997,-15.66898666974625
-6.17243595324816,8.623999999999999,-22.55098666974625
-4.379435953248159,8.334999999999997,-26.594986669746252
-4.942435953248157,10.068999999999999,-28.15798666974625
-6.450435953248158,11.784999999999998,-27.449986669746252
-7.060435953248158,11.975999999999999,-25.13198666974625
-6.494435953248157,10.230999999999998,-23.648986669746254
-6.873435953248158,8.831999999999997,-20.66698666974625
-6.995435953248158,7.311999999999998,-16.84198666974625
-7.569435953248158,8.993999999999998,-18.414986669746252
-5.513435953248157,5.536999999999999,-17.43998666974625
-4.720435953248158,5.4449999999999985,-19.743986669746253
-0.29643595324815797,2.9359999999999986,-24.665986669746253
-2.0894359532481572,3.2249999999999983,-20.62198666974625
-1.5264359532481566,1.4909999999999988,-19.05898666974625
-0.0184359532481575,-0.22500000000000098,-19.767986669746254
0.5915640467518419,-0.4160000000000017,-22.08598666974625
0.025564046751842984,1.3289999999999988,-23.568986669746252
0.40456404675184254,2.7279999999999984,-26.549986669746254
0.5265640467518424,4.247999999999999,-30.374986669746253
1.0995640467518428,2.5659999999999985,-28.802986669746254
-0.9554359532481587,6.022999999999998,-29.77798666974625
-1.748435953248158,6.114999999999998,-27.473986669746253
-17.58343595324816,11.514,-10.746986669746253
-15.789435953248159,11.224999999999998,-14.790986669746253
-16.352435953248158,12.958999999999996,-16.353986669746252
-17.860435953248157,14.674999999999997,-15.644986669746249
-18.470435953248156,14.865999999999996,-13.326986669746251
-17.904435953248157,13.120999999999999,-11.84398666974625
-18.28343595324816,11.721999999999998,-8.862986669746252
-18.406435953248156,10.201999999999998,-5.037986669746252
-18.979435953248156,11.883999999999999,-6.6099866697462515
-16.92343595324816,8.426999999999998,-5.63498666974625
-16.131435953248157,8.334999999999997,-7.938986669746252
-11.706435953248159,5.825999999999999,-12.861986669746251
-13.500435953248157,6.114999999999998,-8.81798666974625
-12.936435953248159,4.3809999999999985,-7.254986669746251
-11.428435953248158,2.6649999999999987,-7.962986669746253
-10.818435953248157,2.473999999999999,-10.280986669746252
-11.385435953248159,4.218999999999999,-11.763986669746252
-11.005435953248158,5.6179999999999986,-14.745986669746252
-10.883435953248158,7.137999999999998,-18.57098666974625
-10.310435953248158,5.455999999999998,-16.99798666974625
-12.366435953248159,8.912999999999998,-17.972986669746252
-13.158435953248159,9.004999999999999,-15.66898666974625
-14.432000000000002,8.624,-1.0570000000000004
-16.225,8.335,2.987000000000001
-15.662000000000003,10.068999999999999,4.550000000000002
-14.154000000000002,11.785,3.8409999999999984
-13.544,11.975999999999999,1.5229999999999997
-14.110000000000001,10.231,0.040000000000000036
-13.731000000000002,8.832,-2.9410000000000003
-13.609000000000002,7.311999999999999,-6.766
-13.036000000000001,8.994,-5.194
-15.091000000000001,5.537000000000001,-6.1690000000000005
-15.884,5.445,-3.865
-20.308,2.9360000000000004,1.0579999999999998
-18.515,3.225,-2.9860000000000007
-19.078000000000003,1.4910000000000005,-4.549
-20.586000000000002,-0.2249999999999992,-3.841
-21.196,-0.4159999999999999,-1.5229999999999997
-20.630000000000003,1.3290000000000006,-0.040000000000000924
-21.009,2.728,2.9419999999999993
-21.131,4.248000000000001,6.767
-21.705000000000002,2.5660000000000003,5.194
-19.649,6.023,6.169
-18.856,6.115,3.8649999999999993
-14.349,5.8260000000000005,12.861999999999998
-12.555000000000001,6.115,8.817999999999998
-13.118000000000002,4.381,7.255
-14.626000000000001,2.6650000000000005,7.964000000000001
-15.236000000000002,2.4740000000000006,10.282
-14.670000000000002,4.219000000000001,11.765
-15.049000000000001,5.618,14.745999999999999
-15.172,7.138,18.570999999999998
-15.745000000000001,5.4559999999999995,16.999
-13.689000000000002,8.913,17.974
-12.897000000000002,9.004999999999999,15.669999999999998
-8.472000000000001,11.514,10.747
-10.266000000000002,11.225,14.791
-9.702000000000004,12.959,16.354
-8.194,14.675,15.645999999999997
-7.584000000000001,14.866,13.328
-8.151000000000002,13.120999999999999,11.844999999999999
-7.771000000000001,11.722,8.863
-7.649000000000003,10.201999999999998,5.037999999999999
-7.076000000000002,11.884,6.611
-9.132000000000003,8.427,5.635999999999998
-9.924000000000001,8.335,7.94
-11.623000000000003,8.624,1.0579999999999998
-9.830000000000002,8.335,-2.9860000000000007
-10.393,10.068999999999999,-4.549
-11.901000000000002,11.785,-3.841
-12.511000000000001,11.975999999999999,-1.5229999999999997
-11.945,10.231,-0.040000000000000924
-12.324000000000002,8.832,2.9419999999999993
-12.446000000000002,7.311999999999999,6.767
-13.020000000000001,8.994,5.194
-10.964,5.537000000000001,6.169
-10.171000000000001,5.445,3.8649999999999993
-5.747000000000002,2.9360000000000004,-1.0570000000000004
-7.540000000000001,3.225,2.987000000000001
-6.977,1.4910000000000005,4.550000000000002
-5.469000000000001,-0.2249999999999992,3.8409999999999984
-4.859000000000002,-0.4159999999999999,1.5229999999999997
-5.425000000000001,1.3290000000000006,0.040000000000000036
-5.046000000000001,2.728,-2.9410000000000003
-4.924000000000001,4.248000000000001,-6.766
-4.351000000000001,2.5660000000000003,-5.194
-6.406000000000002,6.023,-6.1690000000000005
-7.199000000000002,6.115,-3.865
-23.034000000000002,11.514,12.861999999999998
-21.240000000000002,11.225,8.817999999999998
-21.803,12.959,7.255
-23.311,14.675,7.964000000000001
-23.921000000000003,14.866,10.282
-23.355,13.120999999999999,11.765
-23.734,11.722,14.745999999999999
-23.857000000000003,10.201999999999998,18.570999999999998
-24.430000000000003,11.884,16.999
-22.374000000000002,8.427,17.974
-21.582,8.335,15.669999999999998
-17.157,5.8260000000000005,10.747
-18.951,6.115,14.791
-18.387,4.381,16.354
-16.879,2.6650000000000005,15.645999999999997
-16.269000000000002,2.4740000000000006,13.328
-16.836000000000002,4.219000000000001,11.844999999999999
-16.456,5.618,8.863
-16.334,7.138,5.037999999999999
-15.761000000000001,5.4559999999999995,6.611
-17.817,8.913,5.635999999999998
-18.609,9.004999999999999,7.94
-19.882564046751845,8.624000000000002,22.55198666974625
-18.994564046751844,11.976000000000003,25.13198666974625
-19.560564046751846,10.231000000000002,23.64898666974625
-19.181564046751845,8.832,20.66798666974625
-19.059564046751845,7.312000000000001,16.84298666974625
-18.486564046751845,8.994000000000002,18.41498666974625
-20.541564046751844,5.537000000000003,17.43998666974625
-21.334564046751844,5.445000000000002,19.74398666974625
-23.965564046751844,3.225000000000002,20.62298666974625
-24.528564046751846,1.4910000000000023,19.05998666974625
-26.036564046751845,-0.22499999999999742,19.76798666974625
-26.646564046751845,-0.41599999999999815,22.08598666974625
-13.099564046751846,10.202000000000002,28.646986669746248
-12.526564046751846,11.884000000000002,30.21998666974625
-14.582564046751846,8.427000000000001,29.244986669746247
-17.073564046751844,8.624000000000002,24.66698666974625
-15.280564046751845,8.335,20.62298666974625
-15.843564046751844,10.069000000000003,19.05998666974625
-17.351564046751843,11.785000000000002,19.76798666974625
-17.961564046751842,11.976000000000003,22.08598666974625
-17.395564046751844,10.231000000000002,23.56898666974625
-17.774564046751845,8.832,26.55098666974625
-16.414564046751842,5.537000000000003,29.777986669746248
-15.621564046751844,5.445000000000002,27.473986669746253
-11.197564046751845,2.936000000000002,22.55198666974625
-12.990564046751844,3.225000000000002,26.595986669746253
-12.427564046751844,1.4910000000000023,28.158986669746255
-10.919564046751844,-0.22499999999999742,27.449986669746252
-10.309564046751845,-0.41599999999999815,25.13198666974625
-10.875564046751844,1.3290000000000024,23.64898666974625
-10.496564046751844,2.728000000000002,20.66798666974625
-10.374564046751845,4.248000000000003,16.84298666974625
-9.801564046751844,2.566000000000002,18.41498666974625
-11.856564046751846,6.0230000000000015,17.43998666974625
-12.649564046751845,6.115000000000002,19.74398666974625
-4.147871906496313,11.397999999999996,-32.4719733394925
-4.270871906496312,12.917999999999996,-28.646973339492504
-4.843871906496313,11.235999999999997,-30.218973339492504
-2.787871906496313,14.692999999999998,-29.243973339492502
-1.9958719064963124,14.784999999999997,-31.547973339492504
-11.472871906496312,14.206999999999997,-29.243973339492502
-7.485871906496312,10.160999999999996,-30.863973339492503
-5.977871906496313,8.444999999999997,-31.571973339492505
-8.981435953248157,14.404,-24.665986669746253
-10.774435953248158,14.114999999999998,-20.62198666974625
-10.211435953248158,15.848999999999997,-19.05898666974625
-8.703435953248158,17.564999999999998,-19.767986669746254
-8.093435953248157,17.756,-22.08598666974625
-8.659435953248158,16.011,-23.568986669746252
-8.280435953248158,14.611999999999998,-26.549986669746254
-8.158435953248157,13.091999999999999,-30.374986669746253
-7.585435953248158,14.773999999999997,-28.802986669746254
-9.640435953248158,11.316999999999998,-29.77798666974625
-10.433435953248157,11.224999999999998,-27.473986669746253
-14.857435953248158,8.715999999999998,-22.55098666974625
-13.064435953248157,9.004999999999999,-26.594986669746252
-13.627435953248158,7.270999999999999,-28.15798666974625
-15.135435953248159,5.555,-27.449986669746252
-15.745435953248158,5.363999999999999,-25.13198666974625
-15.179435953248158,7.108999999999998,-23.648986669746254
-15.558435953248159,8.508,-20.66698666974625
-15.680435953248159,10.027999999999999,-16.84198666974625
-16.25443595324816,8.345999999999998,-18.414986669746252
-14.198435953248158,11.802999999999999,-17.43998666974625
-13.405435953248158,11.894999999999998,-19.743986669746253
-8.898435953248157,11.605999999999998,-10.746986669746253
-7.104435953248158,11.894999999999998,-14.790986669746253
-7.667435953248157,10.160999999999998,-16.353986669746252
-9.175435953248158,8.444999999999999,-15.644986669746249
-9.78543595324816,8.253999999999998,-13.326986669746251
-9.219435953248158,9.998999999999999,-11.84398666974625
-9.598435953248158,11.397999999999998,-8.862986669746252
-9.721435953248157,12.918,-5.037986669746252
-10.294435953248158,11.235999999999999,-6.6099866697462515
-8.238435953248159,14.692999999999998,-5.63498666974625
